S.No,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,Target,Target_Label
2114,ASSAM,GUWAHATI CITY,2004,88,228,3,45,0,55,0,1791,LOW
2115,ASSAM,HAILAKANDI,2004,18,25,2,4,1,23,0,297,LOW
2116,ASSAM,JORHAT,2004,32,32,0,32,0,35,0,518,LOW
2117,ASSAM,KAMRUP,2004,59,110,3,26,0,67,0,1083,LOW
2118,ASSAM,KARBI ANGLONG,2004,14,11,0,8,0,8,0,182,LOW
2119,ASSAM,KARIMGANJ,2004,32,31,8,4,0,67,0,542,LOW
2120,ASSAM,KOKRAJHAR,2004,33,24,2,41,0,45,0,552,LOW
2121,ASSAM,LAKHIMPUR,2004,56,94,1,46,0,112,0,1136,LOW
2122,ASSAM,MORIGAON,2004,36,43,2,12,0,23,0,518,LOW
2123,ASSAM,N.C.HILLS,2004,1,6,0,3,0,21,0,82,LOW
2124,ASSAM,NAGAON,2004,91,134,6,69,5,203,0,1827,LOW
2125,ASSAM,NALBARI,2004,29,48,3,48,0,23,0,603,LOW
2126,ASSAM,R.P.O.,2004,5,0,0,2,0,7,0,55,LOW
2127,ASSAM,SIBSAGAR,2004,49,81,0,12,0,92,0,887,LOW
2128,ASSAM,SONITPUR,2004,87,101,5,60,0,167,0,1557,LOW
2129,ASSAM,TINSUKIA,2004,45,51,1,31,0,53,0,724,LOW
2130,BIHAR,ARARIA,2004,34,22,11,13,0,27,0,485,LOW
2131,BIHAR,ARWAL,2004,2,0,16,0,0,10,0,130,LOW
2132,BIHAR,AURANGABAD,2004,18,27,40,0,0,33,0,540,LOW
2133,BIHAR,BAGAHA,2004,23,15,5,12,0,7,0,301,LOW
2134,BIHAR,BANKA,2004,44,22,25,5,0,15,0,591,LOW
2135,BIHAR,BEGUSARAI,2004,23,8,15,5,0,55,0,408,LOW
2136,BIHAR,BETTIAH,2004,128,40,29,9,0,161,0,1579,LOW
2137,BIHAR,BHABHUA,2004,20,13,28,8,0,24,0,432,LOW
2138,BIHAR,BHAGALPUR,2004,63,59,12,13,0,226,0,1240,LOW
2139,BIHAR,BHOJPUR,2004,9,9,34,42,0,68,0,565,LOW
2140,BIHAR,BUXAR,2004,13,5,21,13,0,37,1,355,LOW
2141,BIHAR,DARBHANGA,2004,59,15,33,0,0,70,6,841,LOW
2142,BIHAR,GAYA,2004,19,30,36,42,0,58,0,711,LOW
2143,BIHAR,GOPALGANJ,2004,39,27,38,5,9,132,0,897,LOW
2144,BIHAR,JAMALPUR RLY.,2004,0,1,3,1,0,0,0,25,LOW
2145,BIHAR,JAMUI,2004,31,11,11,29,0,45,0,504,LOW
2146,BIHAR,JEHANABAD,2004,6,8,6,19,0,25,0,217,LOW
2147,BIHAR,KATIHAR,2004,79,34,19,9,0,34,0,898,LOW
2148,BIHAR,KATIHAR RLY.,2004,2,3,0,1,0,1,0,31,LOW
2149,BIHAR,KHAGARIA,2004,18,10,9,10,0,27,0,304,LOW
2150,BIHAR,KISHANGANJ,2004,32,80,4,25,0,36,0,715,LOW
2151,BIHAR,LAKHISARAI,2004,13,13,10,4,0,9,0,233,LOW
2152,BIHAR,MADHEPURA,2004,11,11,7,4,0,8,0,191,LOW
2153,BIHAR,MADHUBANI,2004,61,33,34,121,0,111,0,1348,LOW
2154,BIHAR,MOTIHARI,2004,29,56,45,15,0,93,0,928,LOW
2155,BIHAR,MUNGER,2004,11,14,20,12,0,40,0,369,LOW
2156,BIHAR,MUZAFFARPUR,2004,166,42,72,11,0,206,0,2207,LOW
2157,BIHAR,MUZAFFARPUR RLY.,2004,2,3,0,1,0,1,0,31,LOW
2158,BIHAR,NALANDA,2004,43,32,68,43,0,110,3,1201,LOW
2159,BIHAR,NAUGACHIA,2004,7,4,8,1,0,11,0,138,LOW
2160,BIHAR,NAWADAH,2004,37,12,16,5,0,23,0,464,LOW
2161,BIHAR,PATNA,2004,46,39,44,28,3,147,0,1123,LOW
2162,BIHAR,PATNA RLY.,2004,2,0,1,13,0,1,0,61,LOW
2163,BIHAR,PURNEA,2004,62,6,11,3,0,19,2,581,LOW
2164,BIHAR,ROHTAS,2004,12,14,35,38,0,36,0,536,LOW
2165,BIHAR,SAHARSA,2004,21,21,11,39,0,13,0,440,LOW
2166,BIHAR,SAMASTIPUR,2004,28,16,44,9,0,40,21,736,LOW
2167,BIHAR,SARAN,2004,17,51,38,12,0,258,2,1113,LOW
2168,BIHAR,SHEIKHPURA,2004,3,4,6,14,0,16,0,147,LOW
2169,BIHAR,SHEOHAR,2004,13,6,5,9,0,6,0,184,LOW
2170,BIHAR,SITAMARHI,2004,70,30,21,9,0,100,0,963,LOW
2171,BIHAR,SIWAN,2004,7,39,33,6,0,74,0,569,LOW
2172,BIHAR,SUPAUL,2004,25,7,7,20,0,18,0,341,LOW
2173,BIHAR,VAISHALI,2004,42,105,98,26,1,248,0,1877,LOW
2174,CHHATTISGARH,BALRAMPUR,2004,27,6,0,32,23,14,0,360,LOW
2175,CHHATTISGARH,BILASPUR,2004,61,21,9,179,8,102,0,1314,LOW
2176,CHHATTISGARH,BIZAPUR,2004,3,1,1,10,0,1,0,63,LOW
2177,CHHATTISGARH,DANTEWARA,2004,11,3,1,8,3,1,0,124,LOW
2178,CHHATTISGARH,DHAMTARI,2004,37,1,0,64,8,16,0,495,LOW
2179,CHHATTISGARH,DURG,2004,124,30,10,253,23,114,0,2058,LOW
2180,CHHATTISGARH,GRP RAIPUR,2004,2,1,0,2,0,1,0,26,LOW
2181,CHHATTISGARH,JAGDALPUR,2004,82,20,0,69,1,16,0,894,LOW
2182,CHHATTISGARH,JANJGIR,2004,30,5,7,104,15,75,0,749,LOW
2183,CHHATTISGARH,JASHPUR,2004,56,4,1,60,4,10,0,618,LOW
2184,CHHATTISGARH,KABIRDHAM,2004,22,4,5,70,2,19,0,450,LOW
2185,CHHATTISGARH,KANKER,2004,22,10,0,43,2,10,0,345,LOW
2186,CHHATTISGARH,KORBA,2004,34,6,5,49,7,32,0,510,LOW
2187,CHHATTISGARH,KORIYA,2004,50,4,2,109,1,36,0,778,LOW
2188,CHHATTISGARH,MAHASAMUND,2004,35,3,6,54,1,26,0,508,LOW
2189,CHHATTISGARH,NARAYANPUR,2004,1,0,0,2,0,0,0,13,LOW
2190,CHHATTISGARH,RAIGARH,2004,45,13,7,78,5,30,0,708,LOW
2191,CHHATTISGARH,RAIPUR,2004,143,27,10,253,19,134,0,2215,LOW
2192,CHHATTISGARH,RAJNANDGAON,2004,61,2,5,74,8,40,0,775,LOW
2193,CHHATTISGARH,SARGUJA,2004,123,13,2,148,1,64,0,1498,LOW
2194,GOA,NORTH GOA,2004,13,2,2,16,8,6,0,179,LOW
2195,GOA,SOUTH GOA,2004,24,8,0,7,7,11,0,250,LOW
2196,GUJARAT,AHMEDABAD COMMR.,2004,40,122,10,63,20,768,0,2573,LOW
2197,GUJARAT,AHMEDABAD RURAL,2004,12,28,1,22,0,65,0,398,LOW
2198,GUJARAT,AHWA-DANG,2004,2,0,0,3,0,3,0,29,LOW
2199,GUJARAT,AMRELI,2004,5,23,1,26,3,116,0,446,LOW
2200,GUJARAT,ANAND,2004,12,39,0,24,3,116,0,547,LOW
2201,GUJARAT,BHARUCH,2004,14,16,0,27,4,65,0,377,LOW
2202,GUJARAT,BHAVNAGAR,2004,22,60,0,41,74,137,0,865,LOW
2203,GUJARAT,DAHOD,2004,9,23,0,26,0,20,0,273,LOW
2204,GUJARAT,GANDHINAGAR,2004,8,11,2,16,3,90,0,343,LOW
2205,GUJARAT,HIMATNAGAR,2004,10,43,0,61,0,204,0,833,LOW
2206,GUJARAT,JAMNAGAR,2004,8,27,0,26,4,171,0,588,LOW
2207,GUJARAT,JUNAGADH,2004,9,41,13,49,9,368,0,1197,LOW
2208,GUJARAT,KHEDA NORTH,2004,8,22,0,27,0,139,0,503,LOW
2209,GUJARAT,KUTCH,2004,13,34,1,26,0,217,0,745,LOW
2210,GUJARAT,MEHSANA,2004,4,47,2,25,0,185,0,673,LOW
2211,GUJARAT,NARMADA,2004,6,7,0,2,0,10,0,96,LOW
2212,GUJARAT,NAVSARI,2004,5,7,1,5,0,19,0,122,LOW
2213,GUJARAT,PALANPUR,2004,21,36,0,33,1,133,0,657,LOW
2214,GUJARAT,PANCHMAHAL,2004,7,28,0,33,3,70,0,403,LOW
2215,GUJARAT,PATAN,2004,6,27,0,19,0,103,0,413,LOW
2216,GUJARAT,PORBANDAR,2004,1,4,0,5,0,41,0,120,LOW
2217,GUJARAT,RAJKOT COMMR.,2004,9,32,4,10,10,184,0,623,LOW
2218,GUJARAT,RAJKOT RURAL,2004,17,41,3,47,4,265,0,976,LOW
2219,GUJARAT,SURAT COMMR.,2004,24,47,17,21,6,102,0,731,LOW
2220,GUJARAT,SURAT RURAL,2004,14,13,3,11,2,33,0,269,LOW
2221,GUJARAT,SURENDRANAGAR,2004,13,23,0,35,0,63,0,414,LOW
2222,GUJARAT,VADODARA COMMR.,2004,6,34,0,10,8,140,0,496,LOW
2223,GUJARAT,VADODARA RURAL,2004,22,54,0,43,0,84,0,667,LOW
2224,GUJARAT,VALSAD,2004,9,16,0,12,0,40,0,243,LOW
2225,GUJARAT,W.RLY,2004,3,0,0,9,10,4,0,66,LOW
2226,HARYANA,AMBALA,2004,10,22,11,25,27,227,0,780,LOW
2227,HARYANA,BHIWANI,2004,28,12,28,19,0,68,0,605,LOW
2228,HARYANA,FARIDABAD,2004,42,49,28,45,585,157,0,1692,LOW
2229,HARYANA,FATEHABAD,2004,9,9,6,17,3,38,0,265,LOW
2230,HARYANA,GRP,2004,2,0,7,3,111,0,0,176,LOW
2231,HARYANA,GURGAON,2004,36,34,21,21,18,115,0,825,LOW
2232,HARYANA,HISSAR,2004,16,31,12,18,9,127,0,625,LOW
2233,HARYANA,JHAJJAR,2004,11,7,14,17,18,104,0,466,LOW
2234,HARYANA,JIND,2004,7,6,14,2,18,31,0,243,LOW
2235,HARYANA,KAITHAL,2004,18,9,9,13,0,136,0,527,LOW
2236,HARYANA,KARNAL,2004,31,12,15,23,0,242,0,908,LOW
2237,HARYANA,KURUKSHETRA,2004,21,5,15,28,20,120,0,601,LOW
2238,HARYANA,MAHENDRAGARH,2004,20,11,8,18,0,36,0,358,LOW
2239,HARYANA,PANCHKULA,2004,6,5,4,53,0,57,0,359,LOW
2240,HARYANA,PANIPAT,2004,38,8,4,14,8,152,0,676,LOW
2241,HARYANA,REWARI,2004,16,21,8,24,0,48,0,412,LOW
2242,HARYANA,ROHTAK,2004,29,13,15,14,21,45,0,498,LOW
2243,HARYANA,SIRSA,2004,17,6,9,17,0,102,0,452,LOW
2244,HARYANA,SONIPAT,2004,13,20,16,22,12,88,0,521,LOW
2245,HARYANA,YAMUNANAGAR,2004,16,12,7,10,0,133,0,498,LOW
2246,HIMACHAL PRADESH,BILASPUR,2004,10,5,0,28,0,28,0,230,LOW
2247,HIMACHAL PRADESH,CHAMBA,2004,14,20,1,22,0,11,0,272,LOW
2248,HIMACHAL PRADESH,G.R.P.,2004,0,0,0,0,0,0,0,0,LOW
2249,HIMACHAL PRADESH,HAMIRPUR,2004,5,7,0,24,2,23,0,183,LOW
2250,HIMACHAL PRADESH,KANGRA,2004,15,10,2,34,1,57,0,374,LOW
2251,HIMACHAL PRADESH,KINNAUR,2004,8,3,0,4,0,4,0,88,LOW
2252,HIMACHAL PRADESH,KULLU,2004,13,11,1,11,1,10,0,195,LOW
2253,HIMACHAL PRADESH,LAHAUL-SPITI,2004,0,0,0,0,0,1,0,2,LOW
2254,HIMACHAL PRADESH,MANDI,2004,15,6,1,56,2,29,0,363,LOW
2255,HIMACHAL PRADESH,SHIMLA,2004,34,14,1,43,6,24,0,483,LOW
2256,HIMACHAL PRADESH,SIRMAUR,2004,9,10,1,23,4,15,0,212,LOW
2257,HIMACHAL PRADESH,SOLAN,2004,20,8,0,27,0,28,0,309,LOW
2258,HIMACHAL PRADESH,UNA,2004,10,5,1,12,0,22,0,176,LOW
2259,JAMMU & KASHMIR,ANANTNAG,2004,17,49,0,88,24,0,0,603,LOW
2260,JAMMU & KASHMIR,AWANTIPORA,2004,8,10,0,23,2,0,0,167,LOW
2261,JAMMU & KASHMIR,BARAMULLA,2004,15,74,1,167,36,0,0,944,LOW
2262,JAMMU & KASHMIR,BORDER,2004,4,10,0,10,7,2,0,109,LOW
2263,JAMMU & KASHMIR,BUDGAM,2004,6,54,0,87,14,0,0,533,LOW
2264,JAMMU & KASHMIR,CRIME JAMMU,2004,0,0,0,0,0,0,0,0,LOW
2265,JAMMU & KASHMIR,CRIME SRINAGAR,2004,0,0,0,0,0,0,0,0,LOW
2266,JAMMU & KASHMIR,DODA,2004,4,20,0,13,3,1,0,152,LOW
2267,JAMMU & KASHMIR,GANDERBAL,2004,12,29,0,80,7,0,0,447,LOW
2268,JAMMU & KASHMIR,HANDWARA,2004,7,30,0,43,4,0,0,302,LOW
2269,JAMMU & KASHMIR,JAMMU,2004,19,54,5,24,65,38,0,592,LOW
2270,JAMMU & KASHMIR,KARGIL,2004,1,1,0,1,0,0,0,14,LOW
2271,JAMMU & KASHMIR,KATHUA,2004,10,15,0,11,7,6,0,182,LOW
2272,JAMMU & KASHMIR,KULGAM,2004,11,37,0,23,3,0,0,297,LOW
2273,JAMMU & KASHMIR,KUPWARA,2004,20,40,0,61,7,0,0,490,LOW
2274,JAMMU & KASHMIR,LEH,2004,3,4,0,3,0,1,0,48,LOW
2275,JAMMU & KASHMIR,POONCH,2004,11,18,0,7,3,2,0,177,LOW
2276,JAMMU & KASHMIR,PULWAMA,2004,0,39,1,35,4,1,0,273,LOW
2277,JAMMU & KASHMIR,RAILWAYS,2004,1,0,0,0,0,0,0,7,LOW
2278,JAMMU & KASHMIR,RAJOURI,2004,22,27,2,23,2,7,0,359,LOW
2279,JAMMU & KASHMIR,RAMBAN,2004,7,12,0,8,1,0,0,122,LOW
2280,JAMMU & KASHMIR,REASI,2004,5,9,0,5,7,4,0,101,LOW
2281,JAMMU & KASHMIR,SRINAGAR,2004,24,92,0,261,55,16,0,1406,LOW
2282,JAMMU & KASHMIR,UDHAMPUR,2004,11,8,0,17,13,4,0,181,LOW
2283,JHARKHAND,BOKARO,2004,48,26,29,32,0,16,0,742,LOW
2284,JHARKHAND,CHAIBASA,2004,37,9,0,17,0,8,0,362,LOW
2285,JHARKHAND,CHATRA,2004,18,1,15,0,0,4,0,228,LOW
2286,JHARKHAND,DEOGHAR,2004,37,2,16,7,0,17,0,418,LOW
2287,JHARKHAND,DHANBAD,2004,38,25,36,53,3,19,0,782,LOW
2288,JHARKHAND,DHANBAD RLY.,2004,2,1,0,2,0,0,0,24,LOW
2289,JHARKHAND,DUMKA,2004,50,3,8,31,0,37,0,577,LOW
2290,JHARKHAND,GARHWA,2004,32,2,14,2,0,19,2,370,LOW
2291,JHARKHAND,GIRIDIH,2004,39,8,52,48,0,36,0,833,LOW
2292,JHARKHAND,GODDA,2004,86,6,4,0,0,56,0,762,LOW
2293,JHARKHAND,GUMLA,2004,31,8,1,4,0,14,0,295,LOW
2294,JHARKHAND,HAZARIBAGH,2004,71,18,31,27,0,90,0,1016,LOW
2295,JHARKHAND,JAMSHEDPUR,2004,76,18,12,40,0,72,0,940,LOW
2296,JHARKHAND,JAMSHEDPUR RLY.,2004,1,1,0,5,0,0,0,26,LOW
2297,JHARKHAND,JAMTARA,2004,25,2,3,14,0,18,0,279,LOW
2298,JHARKHAND,KODERMA,2004,6,4,7,8,0,37,0,198,LOW
2299,JHARKHAND,LATEHAR,2004,12,2,3,4,0,3,0,128,LOW
2300,JHARKHAND,LOHARDAGGA,2004,14,1,0,4,0,12,0,138,LOW
2301,JHARKHAND,PAKUR,2004,37,1,2,3,0,5,0,294,LOW
2302,JHARKHAND,PALAMU,2004,14,8,24,11,0,18,34,513,LOW
2303,JHARKHAND,RANCHI,2004,55,22,9,73,0,62,0,870,LOW
2304,JHARKHAND,SAHEBGANJ,2004,26,5,5,22,0,19,0,336,LOW
2305,JHARKHAND,SARAIKELA,2004,26,4,3,4,0,25,0,278,LOW
2306,JHARKHAND,SIMDEGA,2004,16,1,1,0,0,1,0,124,LOW
2307,KARNATAKA,BAGALKOT,2004,3,14,2,40,0,54,0,317,LOW
2308,KARNATAKA,BANGALORE COMMR.,2004,32,61,44,151,35,227,0,1674,LOW
2309,KARNATAKA,BANGALORE RURAL,2004,29,20,31,104,0,94,0,969,LOW
2310,KARNATAKA,BELGAUM,2004,5,12,6,56,0,109,0,505,LOW
2311,KARNATAKA,BELLARY,2004,5,12,5,38,1,44,0,316,LOW
2312,KARNATAKA,BIDAR,2004,8,16,8,27,2,47,0,345,LOW
2313,KARNATAKA,BIJAPUR,2004,8,11,2,96,0,73,0,546,LOW
2314,KARNATAKA,CHAMARAJNAGAR,2004,7,2,4,42,0,19,0,245,LOW
2315,KARNATAKA,CHICKMAGALUR,2004,7,7,5,55,4,59,0,394,LOW
2316,KARNATAKA,CHITRADURGA,2004,16,5,6,63,0,39,0,435,LOW
2317,KARNATAKA,DAKSHIN KANNADA,2004,12,8,1,25,4,26,0,253,LOW
2318,KARNATAKA,DAVANAGERE,2004,8,7,11,61,0,59,0,451,LOW
2319,KARNATAKA,DHARWAD COMMR.,2004,1,6,3,8,1,10,0,94,LOW
2320,KARNATAKA,DHARWAD RURAL,2004,3,3,2,13,0,4,0,92,LOW
2321,KARNATAKA,GADAG,2004,1,3,2,21,0,16,0,126,LOW
2322,KARNATAKA,GULBARGA,2004,23,35,7,122,0,98,0,905,LOW
2323,KARNATAKA,HASSAN,2004,16,8,9,49,0,72,0,489,LOW
2324,KARNATAKA,HAVERI,2004,9,0,2,28,0,25,0,209,LOW
2325,KARNATAKA,K.G.F.,2004,2,7,7,9,0,13,0,137,LOW
2326,KARNATAKA,KODAGU,2004,8,1,2,18,2,11,0,150,LOW
2327,KARNATAKA,KOLAR,2004,16,16,28,32,0,43,0,526,LOW
2328,KARNATAKA,KOPPAL,2004,8,4,6,16,0,47,0,250,LOW
2329,KARNATAKA,MANDYA,2004,15,0,19,46,2,43,0,445,LOW
2330,KARNATAKA,MYSORE COMMR.,2004,4,5,4,6,0,49,0,188,LOW
2331,KARNATAKA,MYSORE RURAL,2004,11,4,14,79,0,53,0,520,LOW
2332,KARNATAKA,RAICHUR,2004,6,7,5,57,1,67,0,406,LOW
2333,KARNATAKA,RAILWAYS,2004,0,0,0,3,0,0,0,9,LOW
2334,KARNATAKA,SHIMOGA,2004,11,9,5,60,2,107,0,539,LOW
2335,KARNATAKA,TUMKUR,2004,15,0,16,61,1,33,0,451,LOW
2336,KARNATAKA,UDUPI,2004,0,1,0,21,2,22,0,113,LOW
2337,KARNATAKA,UTTAR KANNADA,2004,2,2,3,28,0,25,0,174,LOW
2338,KERALA,ALAPUZHA,2004,12,6,0,132,5,213,0,935,LOW
2339,KERALA,CBCID,2004,0,0,0,0,0,3,0,6,LOW
2340,KERALA,ERNAKULAM COMMR.,2004,7,8,1,64,5,79,0,442,LOW
2341,KERALA,ERNAKULAM RURAL,2004,21,5,5,136,2,110,0,827,LOW
2342,KERALA,IDUKKI,2004,15,9,0,101,10,111,0,676,LOW
2343,KERALA,KANNUR,2004,33,2,0,92,7,193,0,908,LOW
2344,KERALA,KASARGOD,2004,29,3,1,73,2,92,0,626,LOW
2345,KERALA,KOLLAM,2004,55,12,3,287,24,337,0,2010,LOW
2346,KERALA,KOTTAYAM,2004,28,8,1,159,12,139,0,1001,LOW
2347,KERALA,KOZHIKODE COMMR.,2004,13,5,3,65,7,147,0,625,LOW
2348,KERALA,KOZHIKODE RURAL,2004,30,7,5,96,9,241,0,1047,LOW
2349,KERALA,MALAPPURAM,2004,57,6,0,133,10,516,0,1864,LOW
2350,KERALA,PALAKKAD,2004,36,5,1,102,3,233,0,1053,LOW
2351,KERALA,PATHANAMTHITTA,2004,18,18,1,139,6,138,0,903,LOW
2352,KERALA,RAILWAYS,2004,0,1,0,3,1,0,0,14,LOW
2353,KERALA,THRISSUR,2004,41,10,2,175,10,244,0,1362,LOW
2354,KERALA,TRIVANDRUM COMMR.,2004,18,17,0,172,4,95,0,904,LOW
2355,KERALA,TRIVANDRUM RURAL,2004,42,17,5,273,11,268,0,1758,LOW
2356,KERALA,WAYANADU,2004,25,3,3,58,5,63,0,510,LOW
2357,MADHYA PRADESH,ANUPPUR,2004,28,3,4,74,7,35,0,531,LOW
2358,MADHYA PRADESH,ASHOK NAGAR,2004,35,3,4,89,11,14,0,587,LOW
2359,MADHYA PRADESH,BALAGHAT,2004,86,6,13,175,19,69,0,1386,LOW
2360,MADHYA PRADESH,BARWANI,2004,30,1,4,83,7,22,0,538,LOW
2361,MADHYA PRADESH,BETUL,2004,110,15,18,125,16,76,0,1481,LOW
2362,MADHYA PRADESH,BHIND,2004,29,13,35,75,2,75,0,842,LOW
2363,MADHYA PRADESH,BHOPAL,2004,84,38,29,251,30,152,0,2001,LOW
2364,MADHYA PRADESH,BHOPAL RLY.,2004,1,0,0,9,1,1,0,37,LOW
2365,MADHYA PRADESH,BURHANPUR,2004,18,2,3,64,11,0,0,355,LOW
2366,MADHYA PRADESH,CHHATARPUR,2004,62,14,17,160,20,55,0,1202,LOW
2367,MADHYA PRADESH,CHHINDWARA,2004,132,12,8,204,31,138,0,1939,LOW
2368,MADHYA PRADESH,DAMOH,2004,54,2,23,150,0,52,0,1078,LOW
2369,MADHYA PRADESH,DATIYA,2004,25,11,6,71,0,32,0,532,LOW
2370,MADHYA PRADESH,DEWAS,2004,82,21,16,193,55,216,0,1820,LOW
2371,MADHYA PRADESH,DHAR,2004,109,29,48,154,18,112,0,1871,LOW
2372,MADHYA PRADESH,DINDORI,2004,34,3,1,61,4,11,0,465,LOW
2373,MADHYA PRADESH,GUNA,2004,78,4,10,161,13,42,0,1202,LOW
2374,MADHYA PRADESH,GWALIOR,2004,58,34,31,180,9,147,0,1571,LOW
2375,MADHYA PRADESH,HARDA,2004,31,3,5,30,3,14,0,380,LOW
2376,MADHYA PRADESH,HOSHANGABAD,2004,51,14,8,132,11,71,0,1010,LOW
2377,MADHYA PRADESH,INDORE,2004,97,30,35,269,69,294,0,2473,LOW
2378,MADHYA PRADESH,INDORE RLY.,2004,1,0,0,5,0,0,0,22,LOW
2379,MADHYA PRADESH,JABALPUR,2004,102,26,42,227,113,115,0,2094,LOW
2380,MADHYA PRADESH,JABALPUR RLY.,2004,7,0,0,5,2,0,0,66,LOW
2381,MADHYA PRADESH,JHABUA,2004,22,42,1,73,0,12,0,571,LOW
2382,MADHYA PRADESH,KATNI,2004,30,3,19,130,11,67,0,871,LOW
2383,MADHYA PRADESH,KHANDWA,2004,57,12,12,188,37,49,0,1218,LOW
2384,MADHYA PRADESH,KHARGON,2004,63,15,12,194,25,77,0,1334,LOW
2385,MADHYA PRADESH,MANDLA,2004,44,2,6,110,16,30,0,758,LOW
2386,MADHYA PRADESH,MANDSAUR,2004,40,9,8,128,20,68,0,904,LOW
2387,MADHYA PRADESH,MORENA,2004,55,11,33,89,3,62,0,1021,LOW
2388,MADHYA PRADESH,NARSINGHPUR,2004,42,4,18,130,10,48,0,914,LOW
2389,MADHYA PRADESH,NEEMUCH,2004,23,5,4,62,10,60,0,521,LOW
2390,MADHYA PRADESH,PANNA,2004,34,0,15,65,0,28,0,579,LOW
2391,MADHYA PRADESH,RAISEN,2004,67,8,15,198,0,66,0,1317,LOW
2392,MADHYA PRADESH,RAJGARH,2004,98,14,4,193,31,126,0,1628,LOW
2393,MADHYA PRADESH,RATLAM,2004,71,16,5,109,30,60,0,1068,LOW
2394,MADHYA PRADESH,REWA,2004,52,18,39,123,3,50,0,1142,LOW
2395,MADHYA PRADESH,SAGAR,2004,141,23,40,338,26,161,0,2681,LOW
2396,MADHYA PRADESH,SATNA,2004,64,3,33,180,6,64,0,1332,LOW
2397,MADHYA PRADESH,SEONI,2004,74,10,17,117,11,23,0,1068,LOW
2398,MADHYA PRADESH,SHAHDOL,2004,47,9,8,135,0,72,0,962,LOW
2399,MADHYA PRADESH,SHAJAPUR,2004,74,11,15,180,28,96,0,1412,LOW
2400,MADHYA PRADESH,SHEOPUR,2004,21,3,3,51,0,22,0,374,LOW
2401,MADHYA PRADESH,SHIVPURI,2004,61,13,7,113,0,36,0,932,LOW
2402,MADHYA PRADESH,SIDHI,2004,51,22,17,161,2,59,0,1150,LOW
2403,MADHYA PRADESH,SIHORE,2004,62,4,6,90,14,46,0,862,LOW
2404,MADHYA PRADESH,TIKAMGARH,2004,43,5,24,133,7,37,0,945,LOW
2405,MADHYA PRADESH,UJJAIN,2004,65,27,13,187,36,192,0,1622,LOW
2406,MADHYA PRADESH,UMARIYA,2004,30,1,6,63,8,24,0,495,LOW
2407,MADHYA PRADESH,VIDISHA,2004,100,10,11,203,18,58,0,1549,LOW
2408,MAHARASHTRA,AHMEDNAGAR,2004,41,13,0,73,0,277,0,1112,LOW
2409,MAHARASHTRA,AKOLA,2004,38,21,6,94,15,147,0,977,LOW
2410,MAHARASHTRA,AMRAVATI COMMR.,2004,17,18,1,40,20,54,0,445,LOW
2411,MAHARASHTRA,AMRAVATI RURAL,2004,56,19,9,127,24,104,0,1135,LOW
2412,MAHARASHTRA,AURANGABAD COMMR.,2004,12,14,5,21,7,132,0,504,LOW
2413,MAHARASHTRA,AURANGABAD RURAL,2004,10,6,20,57,16,225,0,851,LOW
2414,MAHARASHTRA,BEED,2004,24,16,4,82,13,246,0,1007,LOW
2415,MAHARASHTRA,BHANDARA,2004,36,16,1,66,39,52,0,663,LOW
2416,MAHARASHTRA,BULDHANA,2004,39,16,18,106,33,195,0,1186,LOW
2417,MAHARASHTRA,CHANDRAPUR,2004,31,17,3,93,27,94,0,797,LOW
2418,MAHARASHTRA,DHULE,2004,11,3,1,24,9,96,0,368,LOW
2419,MAHARASHTRA,GADCHIROLI,2004,31,8,3,44,11,46,0,502,LOW
2420,MAHARASHTRA,GONDIA,2004,30,19,2,85,10,54,0,671,LOW
2421,MAHARASHTRA,HINGOLI,2004,13,12,1,29,11,85,0,413,LOW
2422,MAHARASHTRA,JALGAON,2004,36,12,6,83,38,323,0,1269,LOW
2423,MAHARASHTRA,JALNA,2004,10,6,24,49,12,226,0,849,LOW
2424,MAHARASHTRA,KOLHAPUR,2004,15,14,29,34,15,78,0,608,LOW
2425,MAHARASHTRA,LATUR,2004,22,19,39,36,0,82,0,736,LOW
2426,MAHARASHTRA,MUMBAI,2004,187,113,13,321,78,248,0,3376,LOW
2427,MAHARASHTRA,MUMBAI RLY.,2004,1,1,0,9,3,0,0,41,LOW
2428,MAHARASHTRA,NAGPUR COMMR.,2004,41,38,9,41,52,156,0,980,LOW
2429,MAHARASHTRA,NAGPUR RLY.,2004,2,0,0,5,1,0,0,30,LOW
2430,MAHARASHTRA,NAGPUR RURAL,2004,48,22,8,104,44,83,0,994,LOW
2431,MAHARASHTRA,NANDED,2004,31,16,16,78,12,198,0,1019,LOW
2432,MAHARASHTRA,NANDURBAR,2004,20,8,1,30,6,82,0,438,LOW
2433,MAHARASHTRA,NASIK COMMR.,2004,15,12,4,26,15,126,0,522,LOW
2434,MAHARASHTRA,NASIK RURAL,2004,33,18,11,86,43,371,0,1412,LOW
2435,MAHARASHTRA,NAVI MUMBAI,2004,17,14,2,33,5,51,0,393,LOW
2436,MAHARASHTRA,OSMANABAD,2004,26,11,1,35,9,105,0,556,LOW
2437,MAHARASHTRA,PARBHANI,2004,13,8,4,45,7,132,0,553,LOW
2438,MAHARASHTRA,PUNE COMMR.,2004,63,51,0,67,98,174,0,1292,LOW
